TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
40.124081633,-240.603,32.5273,10.2633,3.04662,-3.15544,-6.49452,-9.87713,6.4017,0.105169,0.955131,0.490069,0.118126,-3.22831,1.12107,3.47092,1.64839,-0.601139,0.546717,-4.80457,-0.665859,-6.29759
40.147301587,-237.997,32.6058,10.4318,2.84457,-0.511479,-0.395516,-7.35377,7.6542,-1.65486,0.585695,-0.601165,-1.71187,-4.44474,0.662738,0.688368,-1.2418,-2.04598,3.4865,-2.23788,0.8772,-4.775
40.170521542,-249.178,35.1068,10.4726,2.50773,5.90269,1.86783,-6.06924,6.56097,-3.61262,1.04531,-1.10938,-5.04991,-6.58553,1.54429,0.226955,-3.8685,0.88137,3.08289,-1.88895,1.48177,-2.51877
40.193741497,-124.282,5.29008,-14.5268,-3.9238,-4.41817,2.65588,0.983701,-1.13716,-1.31789,3.81148,-0.580978,-0.674954,-3.34734,1.87775,-0.631146,0.345185,-4.02486,-1.84611,1.63579,-0.706676,-3.18231
40.216961451,-148.031,8.03059,-1.28285,1.26983,-2.6598,2.57306,-0.851157,2.55214,1.17185,-2.6569,-0.961073,-0.19261,-1.35802,-1.20306,-3.53679,-2.79094,-4.28589,-1.52306,-1.33335,-1.71003,-1.71336
40.240181406,-174.54,18.8803,-1.70497,-1.30463,-3.11425,0.777625,-1.12539,1.98561,0.99578,2.66402,1.27346,-1.62775,-0.650783,-1.16034,-0.182465,-2.3316,-3.54446,-2.27007,-2.63686,-2.43373,-1.38778
40.263401361,-195.836,26.4962,-6.0969,-2.74397,-5.8702,0.334786,-0.680109,6.52416,-2.22737,0.489745,1.56722,-1.84496,-4.09861,-1.34256,2.83762,1.04217,-2.35793,-1.51275,-0.96519,-1.16416,-4.25377
40.286621315,-209.056,36.6794,-4.35391,-0.575296,-4.4546,4.25433,-3.78096,10.6909,-4.79282,-4.12379,0.181391,-1.40377,-0.796723,-0.430069,1.73367,-2.79931,-2.53157,-0.782543,1.2881,0.164164,-4.74764
40.309841270,-216.344,37.6091,0.0679967,-3.27361,-6.2368,3.8867,-3.8581,9.10957,-3.41321,-8.7729,2.72169,-4.66326,-1.114,-1.47044,1.98215,-2.53362,-3.72497,0.969797,-1.98265,-0.0418601,-5.15088
40.333061224,-230.751,33.4248,1.60005,0.302377,-0.0833545,5.61187,-2.75575,8.98629,-6.93007,-4.46695,4.00316,-5.29891,-2.06489,-3.14758,0.209405,-2.71253,-2.9239,1.94341,-2.03035,0.0197309,-1.72021
40.356281179,-232.5,30.5009,4.10421,3.87182,0.236812,5.82923,-3.23704,7.25473,-3.07259,-0.211946,2.84038,0.00566241,-3.22117,-5.95695,-1.88582,-1.59997,-2.99128,1.31761,-1.92838,-4.32556,-2.45954
40.379501134,-237.315,38.4969,1.70346,4.96343,-2.78349,2.91257,-4.20189,3.49993,-7.64647,3.7589,-0.393978,1.04694,-2.06634,-2.41502,-0.465557,0.381448,-4.87898,-0.275147,-2.29367,-1.93597,-1.44099
40.402721088,-255.245,47.4704,0.693191,-0.0849375,-6.00657,2.53235,0.204599,4.49749,-5.28266,4.94307,1.72939,-4.70683,1.48282,3.52768,-4.11487,-1.04065,-4.56068,0.706099,-2.24742,-3.52353,-6.98149
40.425941043,-267.098,56.1136,-1.76679,-5.9622,-4.88361,6.28117,-0.545566,6.15339,-3.5776,1.91903,1.07144,-2.05477,-3.68463,-1.40969,-1.96433,-1.59289,-1.94224,-1.15693,-2.59953,-1.73393,-4.31158
