TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
98.591927438,0.238782,0,2.33507,0.786703,0.0865055,0.0029826,0.722476,1.07678,0.094455,1.16137,0.000414582,0.264236
98.638367347,0.198786,0,2.56492,0.80162,0.0551942,0,0.64023,1.00764,0.100254,1.28179,0.00031923,0.190284
98.684807256,0.0609019,0,3.3244,0.445269,0.0619395,0.0305311,0.704882,0.634406,0.171751,1.03556,0.000378017,0.35687
98.731247166,0.03591,0,3.36201,0.0890071,0.0572586,0.170075,0.789293,0.855377,0.167928,1.24609,0.000429871,0.476567
98.777687075,0.0839462,0,2.9638,0.0106448,0.471521,0,1.02709,0.902736,0.166239,1.58676,0.000333957,0.255363
98.824126984,0.0685162,0,2.73734,0,0.756046,0,0.858999,0.912655,0.104608,1.72216,0.000292809,0
98.870566893,0.0641351,0,3.11076,0,0.455876,0.138412,0.604825,0.948562,0.0906389,1.56532,0.000323092,6.79503e-06
98.917006803,0.0621063,0,3.45233,0.0456119,0.0585245,0.148226,0.701051,0.953076,0.0972225,1.41628,0.0117303,1.49e-05
98.963446712,0.110735,0.00718196,3.43901,0.14564,0.0179941,0,0.782652,0.901189,0.0794008,1.35346,0.000527976,1.14815e-05
99.009886621,0.20127,0.0410354,3.44086,0.161439,0,0,0.780468,0.875875,0.0740444,1.19899,0.0165859,1.00238e-05
99.056326531,0.313518,0.0398199,3.54001,0.00426427,0,0.93615,0.706295,0.835867,0.176657,1.07501,0.0137525,0.0474977
99.102766440,0.457157,0.000153387,3.48364,0.351602,0,1.22268,0.521583,0.585103,0.151998,1.11459,0.000318649,0.481048
99.149206349,0.30109,0,3.5907,0.27769,0.0139556,1.302,0.354837,0.333216,0.206,1.08667,0.00040269,0.605907
99.195646259,0.181352,0.0157524,3.5045,0.233264,0.0202388,1.25759,0.394824,0.68436,0.0673137,1.13135,0.000472007,0.336259
99.242086168,0.482812,0.0166043,3.42296,0.113799,0.00121484,0.969235,0.665485,0.840717,0.0703456,1.36161,0.000570535,1.08452e-05
99.288526077,0.481577,0,3.23978,0.0275181,0,0.416462,0.805542,1.20384,0.0595918,1.55667,0.00463783,1.95374e-06
99.334965986,0.20867,0,3.1825,0.0445849,0.133046,0.244543,0.781874,1.19897,0.048654,1.67578,0.00167331,0
99.381405896,0.101536,0,3.19382,0.0526078,0.408938,0,0.747521,1.18787,0.0401673,1.6937,0.013242,0.140195
99.427845805,0.0459804,0,2.57837,0.343815,0.871908,0.442934,0.642886,0.837086,0.065029,1.44238,0.000123103,0.511239
99.474285714,0.393938,0.03538,1.12326,0.426075,1.29688,0.487835,0.128244,0.726447,0.541648,0.931494,0,1.24344
99.520725624,0.696558,0.0873077,0.846584,0.455673,1.67179,0.384165,0.0318779,0.642065,0.716049,0.427449,3.05252e-05,1.2227
99.567165533,0.818137,0.0349072,0.701739,0.409578,1.76342,0.303534,0.054522,0.656897,0.833521,0.209623,0.00010831,1.30861
99.613605442,0.886708,0.00268334,0.713964,0.320217,1.92513,0.10233,0.0528791,0.728577,0.99943,0.223955,0.000112282,1.29792
99.660045351,0.889653,0,0.55467,0.593061,1.76279,0.0775244,0.421458,0.709026,0.6238,0.58485,0,2.01697
99.706485261,0.500373,0,0.256524,1.21486,0.685293,0.195856,1.01292,0.732663,0.145986,0.707875,0,2.90209
99.752925170,0,0.0160506,0.32197,1.4116,0.466065,0.218767,1.28667,0.524751,0.152706,0.613642,0,3.51763
99.799365079,0,0.0303461,0.163842,0.960675,0.235935,0.258591,1.42231,0.985728,0.0496892,0.490958,0,3.60189
99.845804989,0,0.0430404,0.218342,0.509674,0.297379,0.26585,1.38314,1.33059,0.0369206,0.358783,0,3.38029
99.892244898,0,0.0693264,0.519503,0.363328,1.0205,0.213417,1.30532,1.54692,0.00231796,0.303197,0,2.8258
99.938684807,0.398043,0.194962,1.45809,0.361025,1.32341,0.116224,1.04668,1.60349,0.00243797,0.355857,0,2.13386
99.985124717,0.569938,0.304393,2.29713,0.294699,0.935826,0.129313,0.74368,1.05682,0.0040971,0.320332,0,1.47919
100.031564626,0.416543,0.278447,2.9445,0.196433,0.128139,0.115552,0.594451,1.1126,0.396034,0.502551,0.000449534,1.36577
100.078004535,0.0271661,0.155514,3.11144,0.104175,0.0814174,0.0425977,0.616523,1.29582,0.486169,1.01573,0.182091,0.938728
100.124444444,0,0.130466,3.11245,0.0195392,0.14836,0.0413818,0.547229,1.35055,0.619702,1.22797,0.203259,0.695588
100.170884354,0,0.144068,3.36629,0.0564206,0.353284,0.0462563,0.386082,0.790722,1.0559,1.20722,0.022944,0.683831
100.217324263,0.120705,0.204884,3.59419,0.0597271,0.66249,0.0452164,0.312588,0.585746,1.03844,0.367884,0.133593,0.845772
100.263764172,0.0365718,0.237819,3.29305,0.0298217,0.781029,0.0505171,0.396989,1.63115,0.149807,0.388176,0.341686,0.655145
100.310204082,0.355972,0.236379,3.08791,0.0111329,0.293586,0.0398468,0.484964,2.02777,0.00782842,0.320742,0.445617,0.344673
100.356643991,1.00257,0.154678,2.66348,0.048188,0.652729,0.032842,0.89982,1.90414,0.0163165,0.255648,0.362619,0.478958
100.403083900,1.2422,0.0226416,2.04805,0.150871,0.962766,0.0324786,1.33992,1.61589,0.0186245,0.0553708,0.084985,0.933691
100.449523810,1.00456,0.0466761,1.37766,0.173927,1.10774,0.0325833,1.34249,1.6055,0.0159857,0,0,1.81385
100.495963719,0.795301,0.0789181,1.58074,0.148795,0.556682,0.0308083,1.39848,1.39077,0.0114564,0,0.000873189,2.61043
100.542403628,0.43579,0.0421134,2.04982,0.0908396,0.23786,0.175652,1.41061,1.31101,0.00648984,0,0.0437672,3.02742
100.588843537,0,0,2.03447,0.153676,0.254469,0.276772,1.33972,1.21326,0.169755,0,0,3.08755
100.635283447,0,0,1.87782,0.32695,0.286242,0.23863,1.133,1.08163,0.465712,0,0.0106958,3.20682
100.681723356,0.164407,0.0611339,1.61483,0.498053,0.376633,0.171635,0.954129,0.987217,0.537955,0.00328587,0.0313971,3.25551
100.728163265,0.657228,0.0849333,1.25833,0.751794,0.376219,0.20102,0.801008,0.872428,0.430612,0.00587276,0.0962702,3.05841
100.774603175,0.917927,0,1.14309,0.866441,0.389123,0.220276,0.691365,0.648161,0.46944,0.00609732,0.0848917,2.72824
100.821043084,0.798534,0,1.15867,0.711807,0.0993068,0.211896,0.51834,1.17267,0.394752,0.0167771,0.0823556,2.83107
100.867482993,0.501382,0,0.975231,0.719746,0.130585,0.121459,0.462249,1.77658,0.242705,0.000797793,0.0276912,3.09641
100.913922902,0.169642,0,0.964996,0.811895,0.50515,0.117761,0.496977,2.14108,0.0249604,0,0.00587075,3.11486
100.960362812,0.0160418,0.000527313,0.885003,0.771204,0.694896,0.188576,0.666837,2.29162,0.00184696,0.111989,0,3.03469
101.006802721,0.0670694,0,1.08103,0.578324,0.351346,0.136145,0.730138,2.09022,0.000546939,0.29169,0,3.09075
101.053242630,0.145873,0,1.49099,0.342834,0.206004,0.13553,0.804398,2.02843,0.000128794,0.0632728,0,3.08316
101.099682540,0.254173,0,1.47553,0.336514,0.251846,0.109288,0.791558,2.14206,0.00138596,0.000595501,0,3.11743
101.146122449,0.46381,0,1.33636,0.153899,0.316355,0.0343589,0.474416,2.5865,0.0142495,0,0.000257462,3.08117
101.192562358,0.365287,0,1.18449,0.0216146,0.23708,0.0401036,0.599417,2.72683,0.0071959,0,0.000683847,3.10762
101.239002268,0.156635,0,1.34899,0.0755279,0.169109,0.0711091,0.689378,2.67863,0.394338,0,0.00060497,3.17252
101.285442177,0.0119021,0,1.9044,0.0980979,0.217425,0.150947,0.574151,2.13308,0.829105,0,0.00141542,3.4016
101.331882086,0,0,1.88193,0.0899085,0.223269,0.183247,0.342527,1.98879,0.692044,0,0.343418,3.24873
101.378321995,0.0262243,0.000931769,1.74338,0.0282051,0.179711,0.146349,0.246211,1.50041,0.334255,0,0.734381,3.06773
101.424761905,0.152422,0.0466035,1.75128,0,0.123467,0.237969,0.908815,0.963633,0.228728,0.0203903,1.05674,2.75644
101.471201814,0.0199659,0.234938,1.74524,0.00905403,0.302451,0.14144,0.634524,1.60071,0.448115,0.00662422,0.746406,2.39418
101.517641723,0.0600335,0.276799,1.4465,0.0102538,0.000494083,0.174056,0.550072,2.23929,0.571886,0.0717265,0.384615,1.8856
101.564081633,0.0883885,0.232757,0.698529,0.0547107,0.00743759,0.209495,0.376656,2.46242,0.738277,0.205478,0.0913777,0.482796
101.610521542,0.102572,0.125358,0.436426,0.0169215,0.00923424,0.660653,0.468977,1.75804,1.0491,0.269924,0.503008,0.656827
101.656961451,0.0327574,0.0667496,0.723468,0.0257987,0.193782,0.516284,0.860777,1.10874,0.698572,0.858971,1.66932,0.162947
101.703401361,0,0.454484,0.398348,0.0229574,0.149968,0.369772,0.874702,0.273623,0.023939,1.60434,2.19699,0.871283
101.749841270,0,0.44023,0.383297,0.0175081,0.168332,0.533108,0.566245,0.00781659,0.038125,1.02359,2.40316,1.88668
101.796281179,0.0607192,0.00234328,0.192767,0.453045,0.186862,0.798435,0.252843,0,0.205037,0.685434,1.92095,2.09295
101.842721088,0.664308,0.655372,0.0154554,0.0933901,0.211912,0.103733,0.665497,0.869468,0.0346514,0.630874,1.56465,1.30688
101.889160998,0.494745,0.483214,0.251694,0,0.708395,0.220668,0.384807,1.72738,0.0665372,0.63634,0.803382,1.86866
101.935600907,0.916231,0.401047,0.312018,0,1.18444,0.234469,0.115661,1.68838,0.290771,0.444394,0.967709,1.32141
101.982040816,1.03138,0.206607,0.493203,0.00435876,1.11618,0.144344,0.0829551,1.26376,0.248454,0.882336,0.691783,0.852823
102.028480726,1.20658,0.105633,0.285471,0.00325078,1.28124,0.149797,0.0782054,1.08304,0.228838,1.49868,0.328214,0.646253
102.074920635,1.49892,0.0539268,0.137166,0.00171948,1.48962,0.137712,0.0858249,0.887858,0.191749,2.00723,0.324787,0.294133
102.121360544,1.84636,0.0352748,0,0.00231061,1.49484,0.262549,0.217077,0.483666,0.0111956,2.20852,0.359964,4.3285e-05
102.167800454,1.88361,0.0259945,0,0.00414532,1.34197,0.201318,0.320576,0.331455,0,2.2375,0.552342,6.98634e-05
102.214240363,1.92859,0.0386826,0.000388534,0.0139727,1.17433,0.136195,0.438135,0.299446,0,2.01031,0.831699,0.000167548
102.260680272,1.93556,0.0566277,0.00249035,0.0163392,0.961392,0.192776,0.256055,0.27265,0,1.85583,0.957314,0.0273408
102.307120181,2.00576,0.077264,0.000620242,0.0095304,0.926307,0.219176,0.0190593,0.409155,0.0499568,1.54105,0.812674,0.034132
102.353560091,2.23859,0.109798,0.550403,0.165465,0.804544,0.0118309,0.0118278,1.0359,1.26511,0.16037,0.037115,0.0417523
102.400000000,1.65456,0.827766,0.189245,0.676801,0.0114288,0.0360385,0.0916889,1.49759,1.18832,0.0501509,0.334839,0.0499713
102.446439909,1.69916,1.05472,0.158491,0.706522,0.0845963,0.0276081,0.0336397,1.56384,0.480723,0.0485879,0.506046,0.101468
102.492879819,1.58762,0.888694,0.096833,0.658504,0.155431,0.0421778,0.0426054,1.83522,0.276798,0.0821772,0.629815,0.139051
102.539319728,1.29458,0.793887,0.108104,0.602987,0.445653,0.0226223,0.0675531,2.30879,0.196108,0.0971028,0.5284,0.21943
102.585759637,0.724378,0.802364,0.296752,0.413689,0.564871,0.021459,0.0217126,2.92177,0.0963031,0.14803,0.239023,0.71245
102.632199546,0.415213,0.0374109,0.75291,1.00258,0.206104,0.447076,0.0244409,2.55964,0.854793,0.00118072,0.00595459,0.841083
102.678639456,0.821971,0.25944,0.615341,0.784817,0.0312638,0.346788,0.0878327,2.25579,0.892689,0.008736,0,0.814309
102.725079365,0.449404,0.238968,0.454532,0.785329,0.0866168,0.243479,0.394176,1.48781,1.19294,0.259711,0.306087,0.474749
102.771519274,0.140925,0.120858,0.315714,0.711893,0.377217,0.403337,0.292864,0.735083,1.06223,0.605768,0.439133,0.503549
102.817959184,0.000305705,0.0843754,0.367318,0.705444,0.53979,0.741517,0.0926473,0.563063,0.820581,0.313661,0.768573,1.23733
102.864399093,0.0593809,0.403408,0.266487,1.12955,0.659399,0.61006,0.540812,0.494269,0.0633006,0.224966,0.904708,1.61737
102.910839002,0.133272,0.00527751,0.268153,1.03424,0.456002,0.575149,0.879059,0.237977,0.0310746,0.273688,1.15683,2.05903
102.957278912,0.000616582,0.210288,0.278206,0.889265,0.244387,0.513455,0.896461,0.757212,0.200564,0.509664,1.11609,1.82975
103.003718821,0.272616,0.926836,0.277658,0.222018,0.987714,0.428239,0.0752635,0.553601,0.272555,2.20176,0.909555,0.491869
103.050158730,0.55557,0.897438,0.177891,0.00495854,1.46391,0.247458,0.175776,0.416657,0.346173,2.98321,0.131958,0.255036
103.096598639,0.791291,0.65003,0,0.00771467,1.91135,0.178326,0.198761,0.299161,0.335479,2.90538,0.107735,0.0347513
103.143038549,1.01669,0.384329,0,0.00852161,2.21277,0.178796,0.166483,0.190268,0.323796,2.67569,0.153602,0.00809496
103.189478458,1.18104,0.12618,0,0.0936238,2.00716,0.0696307,0.206286,0.192079,0.221294,2.90456,0.255452,0.013186
103.235918367,1.15263,0.257391,0,0.348622,1.78126,0.0704949,0.147588,0.193961,0.0277516,3.21628,0.365729,0.00859308
103.282358277,0.989294,0.531716,0.0014078,0.225373,1.99421,0.0559568,0.0269699,0.145672,0.0421961,3.48508,0.416779,0.0202112
103.328798186,0.775086,0.353451,1.30789,0.0130531,0.78734,0.979521,0.00138807,0.515552,0.516517,2.85787,0.338666,0.0163958
103.375238095,1.02584,0.364029,1.49479,0,0.405431,1.20805,0,1.51516,0.9345,1.10132,0.15175,0.0724075
103.421678005,1.04601,0.193772,1.63231,0,0.0318877,0.987285,0,2.62819,0.623487,0.196934,0.0330405,0.417739
103.468117914,0.722181,0.177651,1.73253,0,0.0452611,0.653826,0.00247535,3.35844,0.246783,0.005745,0.0787736,0.71551
103.514557823,0.445184,0.544843,1.5002,0,0.469756,0.0238571,0.0200326,3.49495,0.183618,0.337604,0.0967415,0.549484
103.560997732,0.387192,0.314117,1.81973,0.167534,0.77754,0.0426783,0.0198933,2.9362,0.116575,0.553661,0.175731,0.296739
103.607437642,0.113201,0.0919068,1.78799,0.132212,0.811045,0.0239012,0.0186212,2.93086,0.124606,0.622772,0.175805,0.191959
103.653877551,0,0.16487,1.60627,0.0324578,0.627925,0.0250078,0.0170613,3.00868,0.168509,0.761826,0.0474101,0.219118
103.700317460,0.0192669,0.0283386,1.47679,0.328902,0.628234,0.609627,0.028698,2.64231,0.201067,0.617316,0.000320508,0.127231
103.746757370,0.34687,0.219754,1.07717,0.446334,0.802584,0.450129,0.149163,2.11751,0.149641,0.661784,0.327382,0.0941629
103.793197279,0.256971,0.128437,0.704038,0.491449,0.963986,0.40576,0.463374,0.697719,0.137088,0.775907,1.16192,0.0924123
103.839637188,0.0907071,0.0668237,0.356962,0.549031,0.782778,0.708466,0.480551,0.766586,0.198585,1.07038,1.14613,0.755265
103.886077098,0.000630842,0,0.226216,0.7483,0.706552,0.763231,0.686121,0.636054,0.0607773,0.907012,0.940432,1.88517
103.932517007,0.27111,0.00240358,0.115056,1.0429,0.599948,0.607463,1.0327,0.439723,0.0450698,0.551459,0.715234,2.74541
103.978956916,0.000291935,0.0443347,0.170388,0.865946,0.00656831,0.326992,1.10925,0.577273,0.14011,0.434834,0.94109,3.13114
104.025396825,0.000655147,0.00465579,0.44805,0.764309,0,0.0237774,1.42175,0.917807,0.19974,0.426652,0.898784,2.51909
104.071836735,0.434039,0.0959458,0.683038,0.00663378,0.658395,0.0362146,0.76005,0.877064,0.266041,1.30369,0.959691,1.08763
104.118276644,1.23719,0.127422,0.131121,0.13788,1.04277,0.0388228,0.075946,0.605039,0.353184,1.34847,0.522452,0.49172
104.164716553,1.61088,0.0760469,0,0.224969,1.17073,0.111457,0.142703,0.567364,0.449251,1.20445,0.00156826,0.373738
104.211156463,1.56309,0.041943,0,0.1729,1.55851,0.115767,0.194979,0.393076,0.342785,1.65448,0.00349647,0.393818
104.257596372,1.02605,0.0304649,0,0.19646,2.07548,0.153146,0.137863,0.282313,0.0417266,2.1718,0.00474077,0.472292
104.304036281,1.03935,0.0250729,0,0.0620088,2.07949,0.26622,0.213655,0.386198,0,2.53694,0.0392972,0.711568
104.350476190,1.12108,0.0380557,0,0.168404,2.02984,0.315043,0.101266,0.516404,0,2.7412,0.0648026,0.686968
104.396916100,1.13173,0.205064,0.000892746,0.399302,1.28221,0.299717,0.00499881,1.77381,0,2.80219,0.00315392,0.615127
104.443356009,0.987901,0.142663,0.000840132,0.748843,0.131734,0.36077,0.0106224,2.48669,0,2.13616,0.00100991,0.742064
104.489795918,0.865633,0.0872074,0.00379779,0.662463,0.0157211,0.542512,0.0012221,2.87796,0.024006,1.4051,0.000436958,0.690438
104.536235828,0.478015,0.996533,0.284216,0.466415,0.015202,0.608379,0,2.86243,0.0350011,0.0177547,0.0450976,0.541627
104.582675737,0.249936,0.952985,0.384245,0.256849,0.0983552,0.537512,0.0217768,2.81985,0.117731,0.161746,0.669081,0.600853
104.629115646,0.159951,0.778897,0.412008,0.402887,0.145171,0.480746,0.0218696,2.84822,0.0920805,0.421906,0.934938,0.719988
104.675555556,0.153999,0.771002,0.352746,0.459301,0.347387,0.12899,0.0215301,2.83073,0.0834173,0.795805,0.778411,0.634873
104.721995465,0.0224808,0.605601,0.556799,0.515231,0.395379,0.0445503,0.0206678,2.08848,0.0888026,1.13212,0.283328,0.193019
104.768435374,0.00622014,0.0172232,0.772439,1.46623,0.141888,0.758129,0.0797098,1.04355,0.22892,0.949312,0,0.0869826
104.814875283,0.049136,0,0.514209,1.31155,0.0818698,0.687027,0.0712229,1.35137,0.820088,0.610375,0,0.0936843
104.861315193,0.12333,0,0.563222,1.09811,0.0769051,0.450073,0.102192,1.0272,1.91729,0.395529,0,0.219721
104.907755102,0.285444,0,0.791447,0.989638,0.0226942,0.279033,0.11723,0.510504,2.76429,0.132353,0.000846618,0.490791
104.954195011,0.437135,0,0.828761,1.03333,0.0049615,0.316934,0.167174,0.608371,2.86854,0.0433328,0,0.396124
105.000634921,0.299212,0.190672,0.626402,1.23082,0,0.209241,0.0575307,1.17053,2.16441,0.661785,0,0.336856
105.047074830,0.300444,0.0472218,0.563405,1.24428,0,0.0776302,0.0598358,1.36104,1.81957,0.762563,0.318052,0.432857
105.093514739,0.452199,0.243669,0.340841,1.27798,0.359887,0.103591,0.110333,1.77169,1.06855,0.84696,0.174202,0.630542
105.139954649,0.647046,0.319726,0.240989,1.07449,0.583765,0.080433,0.202306,1.59312,0.886322,0.984784,0.00487575,0.597796
105.186394558,0.704434,0.421514,0.268652,1.00147,0.667764,0.17519,0.21752,1.19969,0.773711,1.16973,0.000150478,0.233412
105.232834467,0.896288,0.269677,0.323809,0.65105,0.76249,0.273633,0.177838,0.878139,0.693094,1.27332,0.0184518,0.0895135
105.279274376,1.32267,0.205061,0.705159,0.375996,0.624865,0.52955,0.0467381,0.835147,0.598755,0.990491,0.000215323,0.373727
105.325714286,1.29975,0.16358,0.738079,0.755056,0.141316,0.494967,0.0163823,0.791491,0.733588,0.16906,0,0.643854
105.372154195,1.20531,0.0323448,0.825619,0.833817,0.269699,0.407299,0.0110528,0.912692,0.621154,0.0858324,0,0.55661
105.418594104,1.16088,0.0145115,0.769088,0.633257,0.602952,0.367889,0,0.987191,0.466855,0.110113,0,0.484542
105.465034014,1.18644,0.00259366,0.941188,0.415873,0.559139,0.534494,0.0064306,0.784567,0.433093,0,0.000116977,0.49244
105.511473923,1.22109,0.104432,1.39454,0.189713,0.182831,0.936907,0.00174355,0.491344,0.504802,0,0.00260773,0.47583
105.557913832,1.21627,0.0696921,1.63398,0.0368101,0.0579183,0.954754,0.0226522,0.393356,0.608023,0,0.0382646,0.444063
105.604353741,0.935803,0.294016,1.34412,0.410985,0.0197893,0.253055,0.00629579,0.932528,0.208638,0.336915,0.229879,0.746269
105.650793651,0.471514,0.604948,1.10029,0.683162,0.53545,0.00240659,0.190644,1.05103,0.345667,0.898181,0.103656,0.82726
105.697233560,0.301358,0.377576,1.1051,0.791641,0.522941,0.103736,0.0181434,1.28,0.315364,0.784776,0.16861,0.785434
105.743673469,0.290031,0.0998075,1.19626,0.735052,0.370996,0.130943,0.0147532,1.7187,0.258366,0.520527,0.104042,0.701191
105.790113379,0,0.0793174,1.28469,0.829829,0.23285,0.321405,0.0164592,1.97478,0.204108,0.0023877,0,0.62388
105.836553288,0.0019748,0.153929,1.0425,0.96036,0.155518,0.424255,0.027955,1.98102,0.199286,0.00106775,0.000496311,0.579355
105.882993197,0.580107,0.273146,0.498654,0.816371,0.388796,0.260905,0.228582,1.70865,0.175565,0.0464437,0.440532,0.479575
105.929433107,0.687185,0.399319,0.180053,0.818127,0.502097,0.106992,0.593985,1.15538,0.213872,0.1341,0.596423,0.136623
105.975873016,0.571418,0.396708,0.126836,0.870396,0.558466,0,1.07029,0.658651,0.199512,0.140163,0.559689,0.000437259
106.022312925,0.440179,0.488994,0.277975,1.00769,0.588138,0.00528523,1.28625,0.267257,0.0766529,0.0416988,0.456,0.046724
106.068752834,0.608756,0.46388,0.303743,1.24258,0.518817,0.00394406,1.53181,0.170489,0.0392877,0.0183385,0.677184,0.0463524
106.115192744,0.482238,0.24732,0.634108,1.3045,0.438375,0,1.72621,0.205866,0.102537,0.0353678,1.03627,0
106.161632653,0.715507,0.133984,1.33005,0.347214,0.531972,0.705993,0.748909,0.73584,0.100133,0.145814,1.85618,0.337269
106.208072562,0.89275,0.115481,1.2199,0.416691,0.341541,0.894926,0.0133601,0.91089,0.0812133,0.346508,1.69215,0.448744
106.254512472,1.28068,0.0712377,0.981548,0.383989,0.237819,0.793596,0.0170996,1.01048,0.0839027,0.295404,0.983496,0.420845
106.300952381,1.30438,0.0191115,0.832134,0.347709,0.199215,0.591333,0.100115,1.10832,0.07715,0.214986,0.398498,0.422319
106.347392290,1.12569,0,1.21733,0.307208,0.343253,0.173693,0.490143,1.17233,0.0663531,0.548903,0.000104975,0.391778
106.393832200,1.31176,0.760194,1.43509,0.118595,0.269727,0.0748241,0.470203,1.304,0.0507428,0.682051,0.00488192,0.770186
106.440272109,1.8027,1.29004,0.56933,0.178254,0.187801,0.178347,0.444448,1.23197,0.0433142,0.838113,0.04735,0.664318
106.486712018,2.4604,1.0984,0.296824,0.254767,0.352462,0.356614,0.350552,0.644756,0.047365,0.617736,0.0839568,0.716967
106.533151927,2.90065,0.382671,0.410793,0.208807,0.333175,0.617625,0.376897,0.794254,0.186795,0.51639,0.00414871,0.754698
106.579591837,2.71398,0,0.641959,0,0,1.28522,1.15344,0.646615,0.122148,0,0.00117354,0.666481
106.626031746,2.41219,0,0.239614,0,0.0650582,0.997687,1.0169,0.775469,0.229509,0,0.00111868,1.22698
106.672471655,2.03098,0,0.0351949,0.0928248,0.582776,0.912696,0.121512,0.730355,0.35037,0.052285,0.000743142,2.05154
106.718911565,1.72508,0,0.000777129,0.298312,1.09744,1.00292,0.0788669,1.04894,0.391554,0.0951457,0.13132,2.16425
106.765351474,1.13627,0,0.00269274,0.333143,1.49783,0.442412,0.321471,1.33927,0.440318,0.00653825,0.0719659,2.29769
106.811791383,0.770457,0.0091466,0.126984,0.208565,1.43421,0.0578387,0.679221,1.32783,0.524307,0.0252968,0.0925464,2.45846
106.858231293,0.730996,0.000795526,0.463927,0.300331,0.918016,0.01172,1.16331,1.0349,0.22704,0.0635817,0.081755,2.7179
106.904671202,0.950591,0.164862,1.18407,0.210069,0,0.208566,0.692255,1.02041,0.076022,0.0647063,0.0109811,2.96218
106.951111111,0.907819,0.513852,1.20275,0.274297,0.000198405,0.643403,0.582931,1.27023,0.0196201,0.058068,0.239647,2.2835
106.997551020,0.676391,0.524372,1.39423,0.518545,0,0.505986,0.552696,1.50764,0.00789761,0,0.261711,1.6874
107.043990930,0.813371,0.134595,1.36097,0.830987,0.114028,0.344298,0.38076,1.45879,0.114481,0,0.291024,0.895657
107.090430839,0.439241,0.235631,1.66819,0.968189,0.131341,0.281868,0.195456,1.2032,0.176058,0.00894204,0.177353,0.496529
107.136870748,0.0185312,0.597476,1.54575,1.20622,0.0581558,0.143613,0.19556,1.63571,0.0575468,0.0716067,0.134998,0.455398
107.183310658,0.223997,0.0676626,1.24647,1.17222,0.13834,0.270871,1.16432,1.5002,0.199658,0.109466,0.0704853,0.644979
107.229750567,0.545623,0.268466,0.868136,1.34746,0.437339,0.416948,0.997365,1.35946,0.0921989,0.661586,0,0.527849
107.276190476,0.823147,0.297991,0.493266,1.37737,0.801009,0.237924,1.03282,0.992371,0.109607,1.34896,0,0.205782
107.322630385,0.512865,0.65516,0.495685,0.930041,1.03192,0.206943,1.3021,1.0608,0.28541,1.81776,0,0.0193586
107.369070295,0.200786,0.711836,1.64062,0.280748,0.884245,0.237822,0.928324,1.09835,0.513361,1.55681,0.000865907,0.128865
107.415510204,0.0944253,1.282,1.57701,0.172386,0.643142,0.803883,0.0722618,1.099,0.805883,1.09036,0.00150052,0.495779
107.461950113,0.835354,1.62792,1.26656,0.000517446,0.267935,0.845361,0.0487772,1.15563,0.718048,0.208871,0.232068,0.529267
107.508390023,1.55157,0.906604,1.1828,0.0251004,0.206098,0.468512,0.0342969,1.36213,0.423091,0,0.268039,0.593262
107.554829932,1.62137,0.378028,0.918978,0.11015,0.132667,1.05587,0.094008,1.31994,0.141662,0,0.265607,0.854084
107.601269841,1.28402,0.788996,0.57028,0.0555953,0.00161993,1.34698,0.408364,0.745793,0.450562,0,0.270884,0.957179
107.647709751,0.938319,1.36341,0.328267,0,0.40435,1.67709,0.0905497,0.874151,0.469943,0.114962,0.322788,0.327203
107.694149660,0.849666,0.832607,0.269523,0.187475,0.429352,1.64317,0.0954781,0.460347,0.451994,0.0444894,0.282583,1.01655
107.740589569,0.395503,0.191682,0.0179855,0.554547,0.146772,1.30773,0.104114,1.0509,0.327248,0.121861,0.0107355,1.51924
107.787029478,0.0590227,0.289368,0.000217876,0.949768,0.219921,0.817614,0.0588676,1.30075,0.392683,0.236624,0,1.7197
107.833469388,0,0.333744,0.0555331,1.48991,0.15125,0.687119,0.262118,1.29155,0.594302,0.106182,0.0628515,2.13697
107.879909297,0.111819,0.000297968,0.00694139,1.73011,0.0375286,0.471925,0.613504,1.08725,0.331512,0.0553932,0.0676473,2.98239
107.926349206,0.13843,0.000691563,0.361797,1.58975,0.0475274,0.34743,0.635712,1.00257,0.185652,0.0545749,0.0928312,3.28101
107.972789116,0.0650454,0.00102297,0.64371,1.21905,0.0413203,1.12275,0.816391,0.845175,0.0305818,0.0538371,0,2.99649
108.019229025,0.210894,0.157819,1.01404,0.235069,0.00269896,1.34506,0.856388,0.759177,0.0928205,0.0327004,0.106479,2.24613
108.065668934,0.617936,0.1535,1.14915,0.284458,0.0174949,1.04914,0.83168,1.42433,0.112562,0,0.329205,1.22419
108.112108844,0.345387,0.399289,1.40982,0.35676,0.00377481,0.518802,0.372896,2.02872,0.118186,0,0.355699,0.684463
108.158548753,0.120222,0.491236,1.47571,0.751681,0.11336,0.025547,0.187563,2.36676,0.22833,0.00616522,0.0142062,0.680542
108.204988662,0.224754,0.148241,1.64697,1.14198,0,0.0742972,0.564361,1.84904,0.37694,0.0693865,0.0345976,0.55043
108.251428571,0,0.14091,1.46854,0.977729,0.0779087,0.00656809,1.04342,1.48644,0.567357,0.0935528,0.498004,0.333703
108.297868481,0.0783899,0,1.04394,0.433378,0.375348,0.0221884,1.011,1.40064,0.494301,0.111172,0.924439,0.551715
108.344308390,0.368066,0.0204949,1.30976,0.239091,0.534975,0.100887,0.990555,1.73259,0.0959621,0.0450876,0.877847,0.529134
