-233.479,24.1658,-0.999329,4.56863,-3.49103,2.30526,-0.779753,2.98323,-2.28335,1.34397,2.20285,0.791378,-2.99595,-2.03209,-3.40659,2.93234,-0.000337533,0.556827,-1.87022,-0.294753,-0.400745
-319.013,30.3402,4.74806,5.73616,-11.6883,-2.74954,-0.687326,0.0274186,-0.379806,-0.697457,-3.47251,0.252745,-0.969018,-1.55587,-2.95045,-1.62954,-1.03546,1.12872,-1.98299,-0.326829,-1.36058
-369.284,29.5695,3.59226,-0.423022,-8.701,-2.78337,4.53864,3.62525,0.0319793,-3.29929,-3.39836,-0.345291,-1.76343,0.0886221,-2.59842,-2.35809,-2.25741,0.275596,-0.317092,-1.45245,-0.372828
-377.611,20.0111,10.3097,3.32408,-5.67331,-4.69091,1.90837,6.40555,2.21403,-0.200979,-3.27707,1.05231,-2.61587,-2.17921,-1.3182,0.270605,4.74895,2.97295,2.39682,2.11224,-1.79132
-162.843,3.37701,4.84375,-3.17976,-11.0883,0.844011,-1.65504,-1.58052,-3.0432,-2.75134,-3.6202,-3.23085,-4.24061,-2.05136,-3.1217,2.26199,3.46915,1.69191,0.0621585,-0.255113,-0.428697
-275.729,10.5308,1.52595,1.73875,-11.2237,-0.615321,-3.02455,3.11713,-0.477988,4.65902,1.54069,2.65473,-0.574581,-0.600742,-1.00059,-0.881244,2.04613,3.0217,1.81108,1.02324,-1.10155
-331.426,19.2261,-2.03692,-2.21429,-8.53143,-1.85783,-2.44819,2.94625,-1.34499,3.5055,0.369795,1.74563,-0.654603,-0.745285,-3.99309,0.61979,1.85311,-0.585227,-0.57092,-2.50522,-0.729004
-360.036,23.4252,-1.12131,1.9222,-4.73917,-0.344831,0.933393,2.41477,1.43023,2.4141,1.2201,2.98355,0.00480697,1.21046,-1.26438,-0.348591,1.1881,-0.0841852,-1.2462,-3.07608,0.566645
-379.867,21.6231,-1.06328,-1.01831,-6.86908,-4.93571,-1.7779,-1.60955,0.630298,0.896603,0.543801,1.25713,1.76491,-0.511905,0.853256,0.463911,0.891445,-1.08558,-1.3316,0.777269,2.39025
-392.615,24.6991,6.55384,-0.901975,-4.24326,-4.38731,-0.0328844,1.55214,0.830467,2.17356,-0.143597,-0.956445,-1.35268,-2.80178,-1.34388,-0.368712,-1.60116,-0.761842,-0.0761196,0.706938,3.43515
-407.504,18.925,8.88303,-0.895182,-3.66226,-4.46241,-2.73409,1.96879,0.123531,0.467515,0.9126,0.491907,-2.1611,-3.49979,-2.69142,-1.03774,1.30038,1.27365,-0.50013,1.91119,2.747
-420.294,18.4611,11.8087,-1.42635,-1.29374,-3.48854,-2.45156,1.88868,-0.122852,-1.58766,0.421753,-1.01849,-3.43749,-2.80264,-0.425405,-0.153209,0.555664,0.701198,-1.70399,1.08947,1.05015
-202.864,21.2476,1.7099,8.71434,-10.9675,4.45359,-2.64492,-2.87541,-3.36939,-3.71521,-6.58002,-2.48075,-2.47309,-3.6682,-1.12922,0.805171,-2.94437,1.05998,-3.53302,-0.717715,-1.77411
-279.403,40.3391,7.69299,3.55841,-11.1276,-2.72991,-3.02069,-5.16649,-7.31077,-4.68745,-7.59649,-3.92652,-5.73409,-2.56296,-6.31711,-1.47343,-2.22568,2.19179,1.34291,0.230055,0.0501472
-311.583,46.4188,17.6688,5.95831,-12.6849,-8.12049,-6.16178,-4.79355,-9.70583,-7.68055,-9.73734,-6.66593,-5.98647,-3.76994,-4.22146,0.301152,-0.652981,1.18977,0.666507,1.20748,0.0980701
